Gene_Name,Colony_Prefix,Mouse,Genotype,zygosity,Sex,Assay_Date,Granulocyte_precursors_-_%_of_CD45+,HFA-_%_of_B220+,HFA-_%_of_CD45+,HFB-_%_of_B220+,HFB-_%_of_CD45+,HFC-_%_of_B220+,HFC-_%_of_CD45+,HFD-_%_of_B220+,HFD-_%_of_CD45+,HFE-_%_of_B220+,HFE-_%_of_CD45+,HFF-_%_of_B220+,HFF-_%_of_CD45+,Myeloid_precursors_-_%_of_CD45+,Plasma_cells_-_%_of_CD45+,T_cells_-_%_of_CD45+,Total_B_cell_precursors_-_%_of_CD45+
Cep250,MFCU,M02056066,Cep250:Hom,Hom,Male,2015-05-28,48.93419754825983,6.323122739842586,1.675355784134141,17.076154009785153,4.524446949415246,11.224207615400978,2.9739326475975765,34.21293341842161,9.064957024094687,12.241012550521166,3.2433422572918134,17.546266751754946,4.6490066225165565,22.35085247287586,0.09468789629420882,2.1245596731013103,26.49570240946879
Pld3,MELR,M02056784,Pld3:Hom,Hom,Female,2015-05-28,41.29975027780101,11.84600293309247,3.6433751926684432,11.55366490875363,3.5534632526017704,12.162621524236862,3.7407549018436432,30.94801045035595,9.518418505729272,10.92139894913707,3.3590025450157124,22.130279809251867,6.806423476276391,23.43565172714564,0.20909753503877268,4.299344031161507,30.75615642885307
Galntl5,MUGG,M02055051,Galntl5(b):Hom,Hom,Female,2015-06-01,42.36229612286202,11.328769176952676,3.373645779594428,12.071693901687405,3.594884717647526,11.703563040327818,3.4852573514822014,31.12121666416804,9.267728878130084,11.69856578881615,3.4837691971903646,21.180017656955343,6.3072939402357235,24.44591055200603,0.25397833247351087,3.158359458708679,29.77945553394976
Slu7,MFMP,M02055784,WT,WT,Male,2015-06-01,50.18534887385998,8.637035630484613,2.1817035651393373,14.763525885336842,3.729246750399134,10.704064886272702,2.703832370615523,29.632844606599846,7.4852166286376,12.044107474670755,3.0423253232470655,22.32228838042019,5.638579974099122,22.158954646055598,0.1343008476027984,2.2615303444542656,25.259865288027356
Lrrc23,MGQT,M02056428,Lrrc23:Hom,Hom,Female,2015-06-01,44.362828158352215,11.458317408386968,3.29863785401492,11.941416581308955,3.4377131791475035,11.18313433520356,3.2194177321039548,39.89695922704132,11.485597341724798,9.79345981562734,2.819356116453579,14.309519805537295,4.1194463393702,23.33516713245164,0.23413947142574215,3.279713047113967,28.788152190656426
Myo9a,PMAK,M02056547,Myo9a(b):Het,Het,Male,2015-06-01,49.6036629506298,7.614205400755737,1.7941942956421022,15.785997357992073,3.7197770377877517,9.47436330681085,2.2325177356305197,25.970016282141874,6.119516432604604,10.472796534668674,2.467786303749819,27.556757088875916,6.49341248009266,24.48820037642971,0.0767337483712176,2.2676270450267846,23.563775879542494
Ubxn10,PMAL,M02057573,Ubxn10(b):Hom,Hom,Male,2015-06-01,53.3236964867262,9.767598518019534,1.5707834282348323,13.632536207477264,2.192326181303615,7.664617716402828,1.2325910478885826,30.946867632199393,4.976742926396609,9.096076119905693,1.4627920675436874,23.955877399797913,3.852481770110429,28.342823483212253,0.08395566599186172,2.1679519556930744,16.08157240837661
Wrap53,MUHT,M02057834,Wrap53(b):Het,Het,Male,2015-06-01,52.54609153531653,7.225687612508897,1.8032638448733398,16.174767307182428,4.036622484729023,8.870933980826392,2.2138563657512207,28.439458003656103,7.097434754445474,10.23569305479968,2.55444965278987,25.32479312317718,6.320129829424753,20.050775563650546,0.04910394015587889,2.3977349501647245,24.95629401071232
Tead3,MFNP,M02057989,WT,WT,Male,2015-06-01,53.05488041502421,7.522319781598171,1.6658156491901717,15.876558695491774,3.5158595616919586,9.313436139600089,2.0624578746349136,29.738803216999926,6.585649802904353,9.890799085073414,2.190314740303507,24.370987973142476,5.3969485917362805,22.60697289679541,0.09967116684708238,2.0935029921774473,22.144972529155858
Tead3,MFNP,M02057990,WT,WT,Male,2015-06-01,46.075426119640525,7.804977978080509,1.9935727771794347,15.594591826282905,3.9832211984982795,9.435282870702313,2.4099905379419804,22.21823892929086,5.675054613952393,9.973027416436205,2.547342993062611,31.808870224316294,8.124724750040334,25.2902933237986,0.10421345007565286,2.987742928528759,25.542324177956456
Fam46c,MUFH,M02058816,Fam46c(b):Het,Het,Male,2015-06-01,61.33867393898073,12.734299069745916,1.8759161411283447,10.66552506132272,1.5711607295040053,9.70981626324802,1.4303732742457815,24.739667700282318,3.6444520197716037,10.94089878280187,1.611726606442816,28.31952607951127,4.171808419976138,21.535026418953468,0.08079086415544572,2.314300323845236,14.73120845406511
ENSMUSG00000065551,MOAD,M02059974,mir-210:Hom,Hom,Male,2015-06-01,51.28091979383931,8.87340911899172,1.9805905572888836,14.526442604720128,3.242376708668747,9.270357098727295,2.0691913881371415,31.919560113678486,7.124610001206626,11.624243173112566,2.594590867564167,20.455949586062026,4.565873166359264,24.20526433730371,0.10963060003792253,2.0836709013496977,22.32051436746936
Ifnlr1,MGKC,M02060482,WT,WT,Female,2015-06-01,40.494382612003434,12.715205238424018,3.7442694772189173,10.683979598654759,3.1461307903694427,12.002494487627786,3.5343962537629614,30.93164658455645,9.108497897988496,10.031403817456958,2.9539656201425823,23.036147798391944,6.7834960943904825,25.615026922799444,0.15609320994536738,4.287316442911204,29.447180812340545
Ifnlr1,MGKC,M02060484,WT,WT,Female,2015-06-01,43.59425366317649,12.90058792843346,3.4536903530690664,10.499527683392785,2.8108887496508568,11.683843952232577,3.1279488476375246,31.282868301211103,8.374916016819284,12.91186713099384,3.4567099730498914,19.804869795705443,5.302075233831823,26.475273086882016,0.2113733986577789,2.9475265537832063,26.771573297500513
Zbed5,MUGX,M02062542,Zbed5(b):Hom,Hom,Male,2015-06-01,59.53770935050942,9.762709037074107,1.586371167483796,13.636932315776304,2.2159050481298643,8.526210434129863,1.3854488901839472,31.636014846323867,5.140628652939801,9.3665290462488,1.521994721131399,22.99720588848576,3.7368832990556995,22.061130518162628,0.08639996747295342,2.065467457706369,16.249292706148626
Bpgm,MGRF,M02054229,Bpgm:Hom,Hom,Male,2015-06-03,47.99059937876016,6.270439005054008,1.8052331075900387,17.129124962838173,4.931403281658446,9.284263204835993,2.672900462541948,32.81389356852641,9.446982421979481,10.462293132494302,3.0120503411113133,20.72391239718561,5.966327516788097,20.745915758165808,0.10199460070540321,2.3719094031176113,28.789580859251018
Ldhb,MUGM,M02058768,Ldhb(b):Hom,Hom,Female,2015-06-03,43.522272489994776,11.496926399734175,3.311292848442666,11.903215574921838,3.4283104228293024,11.447084233261338,3.2969375326257175,31.512332160280327,9.076039672872803,12.537570420939751,3.611014442317731,19.95045990726336,5.746041412911084,24.29789455368018,0.17269879937358623,3.205585522881503,28.801548634069952
Zfp239,MUHG,M02058937,Zfp239(b):Hom,Hom,Female,2015-06-03,44.97525002525508,11.330632194996463,2.9662928915378655,12.068943340407744,3.159578408593461,11.618753617595987,3.041721385998586,34.25043411151842,8.966562279018083,11.29075824811885,2.9558541266794625,18.459064891632902,4.832474660740142,25.959187796747145,0.1293059905040913,2.7568441256692595,26.179412061824426
Nipsnap3a,MUHU,M02060010,Nipsnap3a(b):Hom,Hom,Male,2015-06-03,59.209658964769375,8.99012211895136,1.4734361391464728,14.410453048805902,2.3618013217890264,9.271454174134123,1.5195450586607921,33.27012045179844,5.452806667008215,10.584337098320344,1.7347200163942824,20.145459092235235,3.3017401847772256,21.629523370391244,0.2339600730911761,2.537356763495398,16.389500828252814
Ap4m1,MUET,M02060686,Ap4m1(b):Hom,Hom,Female,2015-06-03,53.96960124305657,11.283158866458816,2.2171036644842443,12.11746468569836,2.3810420181872316,11.772595056868655,2.3132762686398594,30.90763415951091,6.073248614738024,11.138592304878687,2.1886968098760025,21.95321617055371,4.313734885328715,23.762847256685024,0.368946858646807,2.248933031695889,19.649671609915703
Pold3,MUHD,M02060972,Pold3(b):Het,Het,Female,2015-06-03,39.26577738357822,12.386437481683465,3.7815926958970825,11.012856614976874,3.362236978771575,9.319453116040826,2.845239067769907,33.51002153387444,10.23064564441903,10.738904957887897,3.278599242981238,19.751277379238285,6.030086244121045,26.575404281474047,0.2633616145584122,3.365349080568426,30.530107639820898
Sult1c1,MUEV,M02061340,Sult1c1(b):Hom,Hom,Female,2015-06-03,44.110349870724555,12.724318213932456,3.135691340721331,10.675427441006075,2.630777132609623,10.445810371626395,2.5741919196315868,34.11756393952239,8.407692106798061,12.399321746502757,3.0556015008139563,17.48269040553907,4.308311061973867,27.533494093374305,0.12013475986106155,3.592725753236239,24.64329552280384
Cyp2b13,MUGE,M02061794,Cyp2b13(b):Hom,Hom,Female,2015-06-03,40.124875124875125,11.647614954877525,3.076923076923077,11.752470992694457,3.1046226500771956,10.65577997421573,2.8149123603669057,28.682423721529865,7.576968486059394,12.020627417275461,3.1754609027336302,23.29694886119467,6.1543002452093365,28.922895286531652,0.1294160385069476,4.406048496957588,26.41676505312869
Ubxn10,PMAL,M02061986,Ubxn10(b):Hom,Hom,Male,2015-06-03,51.85891581152957,6.857275685727568,1.4858566593241282,16.542693320936,3.584524257239564,9.466914613358128,2.051321656906463,25.905780257244693,5.613348197496373,11.557415155741516,2.5042980712405307,26.536494653649466,5.750013431472627,24.105128136248858,0.08831193252028152,2.279320904743996,21.66832321495729
Ldlrad4,MUES,M02062091,Ldlrad4(b):Hom,Hom,Female,2015-06-03,43.09688983758193,9.308244414627394,2.9900934553863414,14.091751325793881,4.526702516317064,11.964091751325794,3.8432330364106564,33.57719421549209,10.786024109574045,10.925819436457735,3.509708140059932,19.497156731199283,6.263084438241452,20.95323125761121,0.14435641667692897,3.6824569325287686,32.123065555601165
Ldlrad4,MUES,M02062094,Ldlrad4(b):Hom,Hom,Female,2015-06-03,46.53611854433312,9.635129853980887,2.8128695002800423,13.76464039980578,4.018434390579515,11.868642010397792,3.464918649435421,36.48583034307978,10.651634271647962,11.145059864283938,3.253676851909474,16.368825570516695,4.778697422919216,20.975515312437338,0.10752242067196328,3.186950719466744,29.19389300309084
Ccdc69,MUGL,M02062475,Ccdc69(b):Hom,Hom,Female,2015-06-03,48.1339860825972,11.68899433166172,2.7646641779760963,11.71030387407481,2.769704280390978,10.759898282450882,2.5449157126872817,29.108834936284467,6.884779898727541,14.591354008324927,3.4511261268828983,20.299470102711993,4.8012015604157074,25.42798869673032,0.14515494954857483,2.6410136653976806,23.65185660572623
Nacc2,MUEZ,M02062536,Nacc2(b):Hom,Hom,Female,2015-06-03,49.06318189619242,13.42865402148051,2.961237649250987,9.970870116297169,2.1987397945423788,10.239932400880567,2.2580724250373896,25.63429765849103,5.652781523524652,9.750728247092571,2.1501949150464608,28.613995686108822,6.309853629833036,25.34729202932307,0.12994336430725478,3.4079486110770585,22.051634099100205
Spink14,MGPZ,M02055824,Spink14:Hom,Hom,Female,2015-06-08,44.587294885048266,11.1868203668269,2.3266987958824132,12.213562327904045,2.5402464534102105,9.821720259485696,2.0427774784875,41.78139730246885,8.6899336546254915,11.457506883838148,2.382997723776105,10.759789051197089,2.2378823837742607,32.1510558475658,0.1926782273603083,2.2703998679887207,20.798571172036905
Ap4m1,MUET,M02057826,Ap4m1(b):Hom,Hom,Male,2015-06-08,50.28657660431581,7.5831737249060085,1.5428950812100686,15.816604005580384,3.218093295358325,8.439935998991118,1.7172144818207478,38.454202233729795,7.824006363379777,11.882748890622906,2.417699432940754,13.66326956878138,2.7799694660405923,26.90997613732584,0.13085982603340773,2.326289995638006,20.346297436686935
Usp5,MGJB,M02059381,WT,WT,Male,2015-06-08,45.31964933733039,8.750617283950616,1.9658212369832757,14.649108367626887,3.290913931839697,8.59039780521262,1.9298280214578731,36.17119341563786,8.12583819816977,11.280109739369,2.5340702903124015,16.54869684499314,3.7176554118018306,29.348276270116756,0.33059521931208585,2.536535579047018,22.464943594193752
Usp5,MGJB,M02059390,WT,WT,Male,2015-06-08,50.70332585035525,7.979284549726671,1.3561230764671452,15.420630007759575,2.6208204603883742,8.090011072652292,1.374941654997666,39.01322615238411,6.6305112874426735,10.495479393532525,1.7837641602394552,14.491224705092549,2.462862942958962,30.08675809235921,0.10994791550902774,2.1044208841768355,16.995547257599668
Usp5,MGJB,M02059392,WT,WT,Male,2015-06-08,54.96084439904665,7.129187609093394,1.2149884414816408,16.270951189249438,2.772969195204559,8.035582847889634,1.3694604232747343,40.316712582280076,6.870956758597208,9.038716325629323,1.5404189738902927,14.64532817396059,2.4959231582531403,25.739834775908104,0.10537067899575292,2.151497231331649,17.042452914717845
ENSMUSG00000065551,MOAD,M02059964,mir-210:Hom,Hom,Female,2015-06-08,44.180435193434306,12.249931488078927,2.4135417510326396,11.15031515483694,2.196889932777193,11.52713072074541,2.27113198887719,39.483420115100024,7.779217623714263,12.099205261715538,2.3838449285926404,12.41778569471088,2.446613212386275,33.48013012607651,0.17683107907453904,2.4601117680408198,19.702491833373827
Ccdc134,MERW,M02062750,WT,WT,Female,2015-06-08,43.167197641083106,13.797936699337313,2.7376195714852427,9.602283853280978,1.905168923478339,10.469035030764,2.0771391998167834,36.40251883457523,7.222547123127446,12.732275917509197,2.5261840593164537,14.86462810087706,2.949259566741235,34.00226567260622,0.29711392570720474,2.692633292300394,19.84078946830308
Camkmt,MUDU,M02064466,camkmt(b):Hom,Hom,Male,2015-06-08,58.60797523179737,11.120083379498784,1.2775689189262078,12.27969690425442,1.410795095982179,6.998995314597985,0.8041035820042178,37.0174927934949,4.252881622878225,9.213059032309555,1.0584738860511653,17.76978619919062,2.041542834643121,27.784400131608045,0.13128441900981128,1.9874972356916705,11.488842981893105
Camkmt,MUDU,M02064469,camkmt(b):Hom,Hom,Male,2015-06-08,56.655922652603216,13.584727615867601,1.3340715140268193,9.815023167471177,0.9638723121648931,5.8469132217907305,0.5741889417839182,44.64123688890502,4.383937916785968,9.46176459913621,0.929180987728538,9.89728886146699,0.971951113745962,31.36202654361543,0.11429128119100544,2.04738217127297,9.82037735131738
Vwa3a,MUHQ,M02065849,Vwa3a(b):Hom,Hom,Female,2015-06-08,51.15480436613912,13.642847879652445,2.8911631686173296,9.756812684307567,2.0676428942698903,9.114026827851799,1.9314250891688922,38.706985503487395,8.202701653134504,14.300293764413343,3.0304876955890525,10.99276583987866,2.329563445832512,25.225267207953205,0.20337079322973609,2.2247713273469194,21.191786305331014
Vwa3a,MUHQ,M02065860,Vwa3a(b):Hom,Hom,Female,2015-06-08,42.466653160189004,12.187158348846143,2.6955226026546764,11.212806193304376,2.480018037683073,9.21313122359129,2.03773535581944,37.38069911059894,8.267761562743035,13.208787637029815,2.9214837954945008,13.410454155955442,2.966087848744878,31.702861848339687,0.22089626371615484,3.491860168743832,22.117728559011326
Pam16,MUEK,M02067017,WT,WT,Female,2015-06-08,46.24373028774679,10.038613197205452,2.1311811373709584,13.36163877026784,2.8366540230364166,10.817421751010324,2.2965209175663097,38.33341514095453,8.13812123990941,12.575467530555146,2.6697511566837564,13.090855544102489,2.7791671876953856,30.10625512344907,0.13077820849485222,2.2894001917385687,21.229836188570715
Pam16,MUEK,M02067018,WT,WT,Female,2015-06-08,45.280571701479566,14.297888824326943,2.947795821812891,9.101685066821616,1.876494462999612,10.758861127251599,2.2181544609870283,39.570792175092,8.158310452176385,12.785589773387565,2.636005117712172,11.643618051520434,2.400564801193494,31.374897973200692,0.16643745577507624,2.561092289728956,20.617000579815706
Pld3,MELR,M02070967,Pld3:Hom,Hom,Female,2015-06-08,44.65282538438938,15.291352549889133,3.0151307413573596,8.10820399113082,1.5987660366271665,9.573392461197338,1.8876701596317695,35.31352549889135,6.963079032416022,12.219955654101994,2.409516347916113,16.466518847006654,3.2468486366243687,32.08934342515774,0.17068427606083075,3.3692656378975054,19.717881276494538
Bpgm,MGRF,M02061447,Bpgm:Hom,Hom,Male,2015-06-10,51.972716758561255,7.97237012519787,1.4199075394142882,15.426680097855808,2.747546718866637,9.249532306806735,1.647374676820458,25.50187077277306,4.541974094376436,10.855878543675349,1.9334706679524434,27.64246654194848,4.923221831719172,28.005689882197654,0.0893849737131287,2.1218519028747362,17.810356482653226
Bpgm,MGRF,M02061451,Bpgm:Hom,Hom,Female,2015-06-10,43.972127264987876,12.277168108607924,3.2118151593625126,11.122420454301094,2.909723016571001,10.956842112808308,2.8664062661148626,35.36853724795894,9.252720423191525,10.775494405459067,2.8189641108533774,17.855939675007708,4.671270868453967,26.29626782127996,0.21714630748142164,3.353579069946239,26.1608795363045
Bpgm,MGRF,M02061471,Bpgm:Hom,Hom,Female,2015-06-10,42.75934428181297,10.325786858089453,2.0872554636981255,13.075648812810602,2.643112801089391,12.22160868764955,2.4704770550722914,28.35265967237254,5.731209119929756,9.861954721148537,1.9934963947405626,25.7831768820173,5.211813642688653,34.14541585123561,0.15180039735986367,2.7294306740979413,20.214008795493612
Slc38a2,MGDF,M02064446,Slc38a2:Het,Het,Male,2015-06-10,46.585136406396984,5.337840600847839,1.3901560198086582,18.062238458078323,4.704023855588491,11.22409570673682,2.9231379092043994,36.73332151993057,9.56661164261583,10.67886173320793,2.7811403586621464,16.587834921327282,4.320038812663815,25.287515457025034,0.14176088795801606,1.9421714975416675,26.043415751078292
Dclk1,MGKF,M02064694,Dclk1:Hom,Hom,Female,2015-06-10,41.783834919884114,10.58891789962286,2.9134393661680367,12.810925227519368,3.524803405664282,11.512963500198778,3.1676816649914263,38.495095037015545,10.591556790634424,8.748347999871063,2.4070241825814462,16.756385047652817,4.610358895524153,27.66717909300538,0.15550168509430615,2.879441849464909,27.51404245255129
Dclk1,MGKF,M02064695,Dclk1:Hom,Hom,Female,2015-06-10,40.197345705653866,11.621098200045568,3.302006905481226,11.779068884332041,3.346892533448425,10.58061821219716,3.006365990504963,37.57499810131389,10.676521363832542,10.848332953596111,3.0824341821320673,15.576441102756892,4.42587397496763,28.26240828657747,0.2112645662494605,2.9150841605524382,28.413897280966765
Nipsnap3a,MUHU,M02065298,Nipsnap3a(b):Hom,Hom,Male,2015-06-10,39.02262402578458,10.629285368628116,2.937059779664078,9.366692433869417,2.5881829927341937,8.928649987116398,2.467144107472805,37.7458096872113,10.429835651074589,11.451950451554517,3.164376710520832,20.038713650961242,5.53705144413109,30.559800502910488,0.27403064697628543,2.511773940345369,27.631770883983275
Zfp266,MUFY,M02067212,Zfp266(b):Hom,Hom,Male,2015-06-10,58.09222479794499,7.251244669954024,1.1442892049370341,16.148550465709043,2.5483365703903265,8.496311647887437,1.3407681222981016,25.049032452734306,3.9528851575715804,7.447374480891239,1.1752396466386819,31.503847161676074,4.971493014222166,23.451538124177684,0.054131946619885976,2.621514942672765,15.780590188584675
Ldlrad4,MUES,M02067644,Ldlrad4(b):Hom,Hom,Male,2015-06-10,55.76302585594338,10.852343615283964,1.9393770211284966,12.547293253674418,2.242274394930321,9.258827228742126,1.6546063603010486,28.73502591619585,5.1351165185109995,8.298254333735686,1.482946388433707,26.967044336474384,4.819167911367624,23.607687176438176,0.11184181905190041,2.646862628518395,17.870582520048146
Rbak,MUHE,M02068546,Rbak(b):Hom,Hom,Female,2015-06-10,53.097296049116636,8.122097796048303,1.4670925736432705,15.277890924130672,2.7596417672573823,10.072880176967859,1.8194619264518115,34.40282747513739,6.214174461881174,10.120506087970071,1.828064583314468,19.476490973009895,3.5180338854126108,26.731737465023407,0.10708043936937998,2.000910070541786,18.062975975948785
Wrap53,MUHT,M02068552,Wrap53(b):Het,Het,Female,2015-06-10,44.65540896411363,14.397917181795702,3.218328770864355,9.001789012843076,2.0121463544680767,10.495542012712173,2.346041055718475,28.17040710950795,6.296857423386284,9.538492865765857,2.1321143629991353,26.291216383285093,5.876806835250437,28.9734119681906,0.2555416116677829,3.762898999291246,22.35273845673674
Rbak,MUHE,M02068576,Rbak(b):Hom,Hom,Female,2015-06-10,44.99766890895424,14.18176541315975,3.254488539595247,9.21887308760728,2.1155840572401785,10.441975206268916,2.3962664484638583,32.926323645258925,7.5560651183147645,9.457274348024379,2.170293336885472,21.615738629296406,4.960466598795445,28.260435200426258,0.194099009524172,3.599394867793836,22.948402013301493
Tead3,MFNP,M02069938,Tead3:Hom,Hom,Male,2015-06-10,47.40727598657152,7.376113037062491,1.6815551966230649,16.023690886487906,3.6529701407593955,10.524453967515994,2.399292170791446,36.065938286453544,8.222062981131467,10.008995259801296,2.2817814623401222,17.92482388494153,4.086377283106338,27.74312619958848,0.10207302714497364,1.9502169339843272,22.797307852710695
Slx4ip,MFAM,M02070490,Slx4ip:Hom,Hom,Male,2015-06-10,49.04771855075861,8.504858170782446,1.771034538995887,14.895127144570353,3.101731281821286,8.930712939621625,1.8597136785024437,37.77625492547541,7.8664512545040335,7.606647250299811,1.5839929056688395,18.61768521011283,3.8769092771630826,28.099055618129277,0.11874850290245803,1.9106787012073614,20.823798627002287
Tuft1,MGQB,M02067182,Tuft1:Hom,Hom,Male,2015-06-15,49.59801518946379,8.84981613618099,2.450000505641271,14.54959452548523,4.027938365699993,11.738061028176217,3.2495879023640413,34.42880451988408,9.531337960512788,11.182816647590288,3.095872955945161,18.38881718335241,5.09079631758317,20.23643785837325,0.10483629021112209,2.3765139742392627,27.684196687712582
Hbs1l,METC,M02067277,WT,WT,Female,2015-06-15,46.106400141657,12.636435800754118,3.3407440927066325,10.7635443540385,2.8456004354640907,12.317672157174043,3.2564712980633654,35.25501091486406,9.320505505603977,9.32972812065886,2.466536814422781,19.414814447310974,5.132770640276493,24.72734307880982,0.16362694368478697,2.5652376361645057,26.437392199683895
Hbs1l,METC,M02067278,WT,WT,Female,2015-06-15,43.91647020985235,13.331756636906523,3.738150421263093,10.067995033406255,2.823009817867126,12.195352687281973,3.4195090734864535,32.33252527641459,9.065860281903095,10.42511677407911,2.923144767948858,21.241648436114232,5.956040093768754,24.106660300471162,0.11074527591820764,3.8266803274611814,28.039443886297093
Sept10,MFXQ,M02068076,Sept10:Hom,Hom,Female,2015-06-15,44.51629223253387,15.089204241527957,3.790849156535075,8.309996538812497,2.0877140282367077,10.463799125263522,2.628812192692606,35.49133129857462,8.916459818817094,8.917277618702999,2.2402807860745284,19.59189452817721,4.9220565682756,25.435566236106936,0.10790343235680068,4.817315141262589,25.122922957739796
Sept10,MFXQ,M02068077,Sept10:Het,Het,Female,2015-06-15,45.20258576809529,14.134354024518778,3.2423903084597376,9.265268763521386,2.1254326580474396,11.09169578964886,2.5444110760460146,25.80157541465579,5.9188257151583015,10.91418427913685,2.5036903186399266,27.28407388916625,6.258907665682583,27.43497404051715,0.12947928331466965,4.2931767280871425,22.939784179985747
Galntl5,MUGG,M02068270,Galntl5(b):Hom,Hom,Female,2015-06-15,43.9526237036941,13.451921250870418,3.441161800998828,9.948724441349624,2.545002299505768,12.163068937139963,3.1114580162066576,25.961891498385768,6.641361307414773,11.836424637589415,3.0278985108271095,26.201177438754193,6.702573503216069,25.459091468509726,0.28338979537637404,4.723703046359332,25.58119198606046
Brf1,MGHC,M02070020,WT,WT,Male,2015-06-15,55.322678079597,9.679096595986676,2.033098863143812,13.720042245511415,2.881901426957587,11.173937769112031,2.3470909655598446,25.963116418880496,5.453565004897594,11.346169469493866,2.3832683164903874,26.69103907709806,5.606465506943662,21.43473913058317,0.07371988491506855,2.1638151405626602,21.005047764342102
Brf1,MGHC,M02070023,WT,WT,Female,2015-06-15,48.089980882358645,15.261506104273813,3.6017170976861057,8.138484036872114,1.920683116369432,11.786260043707586,2.7815586500540954,27.20222152845101,6.419727234301624,9.753692962421335,2.3018725981766504,27.044479863290555,6.382500184196342,23.5236178488194,0.14580594624569077,4.640584464686652,23.600010857889615
Cfap61,MGMN,M02070422,WT,WT,Male,2015-06-15,42.23423435432753,6.204205725867748,2.0402110195389693,17.19584494552825,5.654737108712387,11.072713453255638,3.641186801614306,37.04687104129719,12.182612549863864,11.199391943248036,3.6828441648031935,15.753737015454774,5.180509686170089,22.291688189637647,0.08098191403919791,2.50877304068758,32.88432250130804
Cfap61,MGMN,M02070424,WT,WT,Male,2015-06-15,49.341181343394666,7.7666825170391505,1.744122082074049,15.632790097840028,3.5105715154770607,10.985749074194153,2.467010529449453,29.032118618423898,6.519586588057131,11.490079107768123,2.580265210103612,23.477283534344874,5.2721671768520375,25.64021253049787,0.11163675664481391,2.4505077045541324,22.456461664908524
Chmp6,MUHR,M02070591,Chmp6(b):Het,Het,Female,2015-06-15,38.446937484267316,11.493986073011184,3.7057698980181923,11.905465288035451,3.83843469150333,12.044735176197511,3.883336621605992,32.173454315256386,10.373026185989238,12.981641696560455,4.185404151387537,18.844692973201095,6.075707375482185,25.27128249437025,0.11973848027376571,3.9210950628286856,32.24094647825998
Chmp6,MUHR,M02070596,Chmp6(b):Het,Het,Female,2015-06-15,48.15122258694507,13.192645680052124,2.8595342493119826,4.775222870218818,1.0350397999497118,6.9920068648794675,1.515532485783272,29.568243576093696,6.408980218856669,10.662810468941188,2.31118704081949,32.12668245165186,6.96352733297282,26.32548815645806,0.13054245729815003,3.7175322997861033,21.67521449951262
Trim65,MUGH,M02074120,Trim65(b):Hom,Hom,Female,2015-06-15,47.72248878672157,10.575959360197707,2.6194354424611745,7.8011944806755,1.9321864447701405,9.39795428022242,2.327669168330097,36.52090341182124,9.0454346059285,8.285851582343653,2.052225482961598,26.91975012013455,6.667437455580455,23.593962002373576,0.10711698875441646,3.808604044601474,24.76782817754896
Raph1,MUFZ,M02072815,WT,WT,Male,2015-06-22,45.51592797783934,8.314168825195479,2.3784626038781163,15.086300806119732,4.315789473684211,10.870512479120773,3.109764542936288,32.600643927473435,9.32617728531856,12.95843520782396,3.7070637119113576,18.440291461909027,5.275277008310249,23.19875346260388,0.08137119113573407,2.596606648199446,28.607340720221607
Ldlrad4,MUES,M02073401,Ldlrad4(b):Hom,Hom,Female,2015-06-22,48.5432812294759,8.941411707404606,2.2908183370550375,14.458016636973046,3.7041902009720213,11.163947243620145,2.8602390647576517,28.246965482767017,7.236963089452253,13.844063625527115,3.5468934716931564,21.908765813455698,5.613096019965848,22.158478917640878,0.112307894391173,3.5656114540916857,25.620320504400368
Myh7b,MGXX,M02075105,WT,WT,Female,2015-06-22,41.795002267291125,10.750741411291665,3.3503985932410494,12.648976463662517,3.9419711932874337,12.034743588319579,3.750549515215081,32.0178605147116,9.97815785192339,13.524230542813031,4.214738430757621,18.45808665903966,5.752342579035,23.361060053791917,0.14365279638341102,3.5359356989314303,31.16434918360212
Myh7b,MGXX,M02075106,WT,WT,Female,2015-06-22,46.796677207145834,8.997657701316534,2.6429150017115566,14.40225229902962,4.230426397969178,11.60649382117761,3.4092180049008145,29.696424244522134,8.722839625423228,12.511105726516437,3.67493297814291,21.792608489967346,6.401222831152369,20.40446970544275,0.148447905969436,3.277038362599262,29.373366818842715
Slu7,MFMP,M02075193,Slu7:Het,Het,Male,2015-06-22,43.93427747126198,6.029758093398304,1.9242957929407853,17.370825781665456,5.543606634595069,11.275951510152698,3.5985301095490927,31.291579392900164,9.986180813150048,12.497965119433923,3.9885151820565303,20.209891147455586,6.449646554381444,21.42597383705828,0.10044020517509498,2.6259918470261043,31.913316639478538
ENSMUSG00000065551,MOAD,M02075326,mir-210:Hom,Hom,Male,2015-06-22,45.495984221126086,7.112212674408363,1.9595337051582913,16.287759646716907,4.487550565536749,10.143049457116616,2.794579998405474,30.653095630512183,8.445441215722026,12.307034208572903,3.3907940392461358,21.039719185234578,5.796795002894411,24.252392655474946,0.09567155539071084,2.604276795834821,27.551674772173442
ENSMUSG00000065551,MOAD,M02075332,mir-210:Hom,Hom,Female,2015-06-22,40.14414962969827,13.236555818662273,3.8290986346157663,10.162782982715033,2.939911180531196,10.8148300673782,3.1285367290344355,31.11408536097098,9.000747883753716,13.111866112998616,3.793028134989709,19.77418579910086,5.720317949871933,26.655437379627116,0.17340313581701336,4.098800076773908,28.928209778083698
